2025-04-15 13:33:41 - INFO - Loading file /home/yl3427/cylab/SOAP_MA/Output/SOAP/correction_all/3_problems_acute_kidney_injury_new_temp.json
2025-04-15 13:33:41 - INFO - Processing item 154...
2025-04-15 13:33:41 - INFO - Processing item 155...
2025-04-15 13:33:41 - INFO - Processing item 156...
2025-04-15 13:33:41 - INFO - Processing item 157...
2025-04-15 13:33:41 - INFO - Processing item 158...
2025-04-15 13:33:41 - INFO - Processing item 159...
2025-04-15 13:33:41 - INFO - Processing item 160...
2025-04-15 13:33:41 - INFO - Processing item 161...
2025-04-15 13:33:41 - INFO - Processing item 162...
2025-04-15 13:33:41 - INFO - Processing item 163...
2025-04-15 13:33:41 - INFO - Processing item 164...
2025-04-15 13:33:41 - INFO - Processing item 165...
2025-04-15 13:33:41 - INFO - Processing item 166...
2025-04-15 13:33:41 - INFO - Processing item 167...
2025-04-15 13:33:41 - INFO - Processing item 168...
2025-04-15 13:33:41 - INFO - Processing item 169...
2025-04-15 13:33:41 - INFO - Processing item 170...
2025-04-15 13:33:41 - INFO - Processing item 171...
2025-04-15 13:33:41 - INFO - Processing item 172...
2025-04-15 13:33:41 - INFO - Processing item 173...
2025-04-15 13:33:41 - INFO - Processing item 174...
2025-04-15 13:33:41 - INFO - Processing item 175...
2025-04-15 13:33:41 - INFO - Processing item 176...
2025-04-15 13:33:41 - INFO - Processing item 177...
2025-04-15 13:33:41 - INFO - Processing item 178...
2025-04-15 13:33:41 - INFO - Processing item 179...
2025-04-15 13:33:41 - INFO - Processing item 180...
2025-04-15 13:33:41 - INFO - Processing item 181...
2025-04-15 13:33:41 - INFO - Processing item 182...
2025-04-15 13:33:41 - INFO - Processing item 183...
2025-04-15 13:33:41 - INFO - Processing item 184...
2025-04-15 13:33:41 - INFO - Processing item 185...
2025-04-15 13:33:41 - INFO - Processing item 186...
2025-04-15 13:33:41 - INFO - Processing item 187...
2025-04-15 13:33:41 - INFO - Processing item 188...
2025-04-15 13:33:41 - INFO - Processing item 189...
2025-04-15 13:33:41 - INFO - Processing item 190...
2025-04-15 13:33:41 - INFO - Processing item 191...
2025-04-15 13:33:41 - INFO - Processing item 192...
2025-04-15 13:33:41 - INFO - Processing item 193...
2025-04-15 13:33:41 - INFO - Processing item 194...
2025-04-15 13:33:41 - INFO - Processing item 195...
2025-04-15 13:33:41 - INFO - Processing item 196...
2025-04-15 13:33:41 - INFO - Processing item 197...
2025-04-15 13:33:41 - INFO - Processing item 198...
2025-04-15 13:33:41 - INFO - Processing item 199...
2025-04-15 13:33:41 - INFO - Processing item 200...
2025-04-15 13:33:41 - INFO - Processing item 201...
2025-04-15 13:33:41 - INFO - Processing item 202...
2025-04-15 13:33:41 - INFO - Processing item 203...
2025-04-15 13:33:41 - INFO - Processing item 204...
2025-04-15 13:33:41 - INFO - Processing item 205...
2025-04-15 13:33:41 - INFO - Processing item 206...
2025-04-15 13:33:41 - INFO - Processing item 207...
2025-04-15 13:33:41 - INFO - Processing item 208...
2025-04-15 13:33:41 - INFO - Processing item 209...
2025-04-15 13:33:41 - INFO - Processing item 210...
2025-04-15 13:33:41 - INFO - Processing item 211...
2025-04-15 13:33:41 - INFO - Processing item 212...
2025-04-15 13:33:41 - INFO - Processing item 213...
2025-04-15 13:33:41 - INFO - Processing item 214...
2025-04-15 13:33:41 - INFO - Processing item 215...
2025-04-15 13:33:41 - INFO - Processing item 216...
2025-04-15 13:33:41 - INFO - Processing item 217...
2025-04-15 13:33:41 - INFO - Processing item 218...
2025-04-15 13:33:41 - INFO - Processing item 219...
2025-04-15 13:33:41 - INFO - Processing item 220...
2025-04-15 13:33:41 - INFO - Processing item 221...
2025-04-15 13:33:41 - INFO - Processing item 222...
2025-04-15 13:33:41 - INFO - Processing item 223...
2025-04-15 13:33:41 - INFO - Processing item 224...
2025-04-15 13:33:41 - INFO - Processing item 225...
2025-04-15 13:33:41 - INFO - Processing item 226...
2025-04-15 13:33:41 - INFO - Processing item 227...
2025-04-15 13:33:41 - INFO - Processing item 228...
2025-04-15 13:33:41 - INFO - Processing item 229...
2025-04-15 13:33:41 - INFO - Processing item 230...
2025-04-15 13:33:41 - INFO - Processing item 231...
2025-04-15 13:33:41 - INFO - Processing item 232...
2025-04-15 13:33:41 - INFO - Processing item 233...
2025-04-15 13:33:41 - INFO - Processing item 234...
2025-04-15 13:33:41 - INFO - Processing item 235...
2025-04-15 13:33:41 - INFO - Processing item 236...
2025-04-15 13:33:41 - INFO - Processing item 237...
2025-04-15 13:33:41 - INFO - Processing item 238...
2025-04-15 13:33:41 - INFO - Processing item 239...
2025-04-15 13:33:41 - INFO - Processing item 240...
2025-04-15 13:33:41 - INFO - Processing item 241...
2025-04-15 13:33:41 - INFO - Processing item 242...
2025-04-15 13:33:41 - INFO - Processing item 243...
2025-04-15 13:33:41 - INFO - Processing item 244...
2025-04-15 13:33:41 - INFO - Processing item 245...
2025-04-15 13:33:41 - INFO - Processing item 246...
2025-04-15 13:33:41 - INFO - Processing item 247...
2025-04-15 13:33:41 - INFO - Processing item 248...
2025-04-15 13:33:41 - INFO - Processing item 249...
2025-04-15 13:33:41 - INFO - Processing item 250...
2025-04-15 13:33:41 - INFO - Processing item 251...
2025-04-15 13:33:41 - INFO - Processing item 252...
2025-04-15 13:33:41 - INFO - Processing item 253...
2025-04-15 13:33:41 - INFO - Processing item 254...
2025-04-15 13:33:41 - INFO - Processing item 255...
2025-04-15 13:33:41 - INFO - Processing item 256...
2025-04-15 13:33:41 - INFO - Processing item 257...
2025-04-15 13:33:41 - INFO - Processing item 258...
2025-04-15 13:33:41 - INFO - Processing item 259...
2025-04-15 13:33:41 - INFO - Processing item 260...
2025-04-15 13:33:41 - INFO - Processing item 261...
2025-04-15 13:33:41 - INFO - Processing item 262...
2025-04-15 13:33:41 - INFO - Processing item 263...
2025-04-15 13:33:41 - INFO - Processing item 264...
2025-04-15 13:33:41 - INFO - Processing item 265...
2025-04-15 13:33:41 - INFO - Processing item 266...
2025-04-15 13:33:41 - INFO - Processing item 267...
2025-04-15 13:33:41 - INFO - Processing item 268...
2025-04-15 13:33:41 - INFO - Processing item 269...
2025-04-15 13:33:41 - INFO - Processing item 270...
2025-04-15 13:33:41 - INFO - Processing item 271...
2025-04-15 13:33:41 - INFO - Processing item 272...
2025-04-15 13:33:41 - INFO - Processing item 273...
2025-04-15 13:33:41 - INFO - Processing item 274...
2025-04-15 13:33:41 - INFO - Processing item 275...
2025-04-15 13:33:41 - INFO - Processing item 276...
2025-04-15 13:33:41 - INFO - Processing item 277...
2025-04-15 13:33:41 - INFO - Processing item 278...
2025-04-15 13:33:41 - INFO - Processing item 279...
2025-04-15 13:33:41 - INFO - Processing item 280...
2025-04-15 13:33:41 - INFO - Processing item 281...
2025-04-15 13:33:41 - INFO - Processing item 282...
2025-04-15 13:33:41 - INFO - Processing item 283...
2025-04-15 13:33:41 - INFO - Processing item 284...
2025-04-15 13:33:41 - INFO - Processing item 285...
2025-04-15 13:33:41 - INFO - Processing item 286...
2025-04-15 13:33:41 - INFO - Processing item 287...
2025-04-15 13:33:41 - INFO - Processing item 288...
2025-04-15 13:33:41 - INFO - Processing item 289...
2025-04-15 13:33:41 - INFO - Processing item 290...
2025-04-15 13:33:41 - INFO - Processing item 291...
2025-04-15 13:33:41 - INFO - Processing item 292...
2025-04-15 13:33:41 - INFO - Processing item 293...
2025-04-15 13:33:41 - INFO - Processing item 294...
2025-04-15 13:33:41 - INFO - Processing item 295...
2025-04-15 13:33:41 - INFO - Processing item 296...
2025-04-15 13:33:41 - INFO - Processing item 297...
2025-04-15 13:33:41 - INFO - Processing item 298...
2025-04-15 13:33:41 - INFO - Processing item 299...
2025-04-15 13:33:41 - INFO - Processing item 300...
2025-04-15 13:33:41 - INFO - Processing item 301...
2025-04-15 13:33:41 - INFO - Processing item 302...
2025-04-15 13:33:41 - INFO - Processing item 303...
2025-04-15 13:33:41 - INFO - Processing item 304...
2025-04-15 13:33:41 - INFO - Processing item 305...
2025-04-15 13:33:41 - INFO - Processing item 306...
2025-04-15 13:33:41 - INFO - Processing item 307...
2025-04-15 13:33:41 - INFO - Processing item 308...
2025-04-15 13:33:41 - INFO - Processing item 309...
2025-04-15 13:33:41 - INFO - Processing item 310...
2025-04-15 13:33:41 - INFO - Processing item 311...
2025-04-15 13:33:41 - INFO - Processing item 312...
2025-04-15 13:33:41 - INFO - Processing item 313...
2025-04-15 13:33:41 - INFO - Processing item 314...
2025-04-15 13:33:41 - INFO - Processing item 315...
2025-04-15 13:33:41 - INFO - Processing item 316...
2025-04-15 13:33:41 - INFO - Processing item 317...
2025-04-15 13:33:41 - INFO - Processing item 318...
2025-04-15 13:33:41 - INFO - Processing item 319...
2025-04-15 13:33:41 - INFO - Processing item 320...
2025-04-15 13:33:41 - INFO - Processing item 321...
2025-04-15 13:33:41 - INFO - Processing item 322...
2025-04-15 13:33:41 - INFO - Processing item 323...
2025-04-15 13:33:41 - INFO - Processing item 324...
2025-04-15 13:33:41 - INFO - Processing item 325...
2025-04-15 13:33:41 - INFO - Processing item 326...
2025-04-15 13:33:41 - INFO - Processing item 327...
2025-04-15 13:33:41 - INFO - Processing item 328...
2025-04-15 13:33:41 - INFO - Processing item 329...
2025-04-15 13:33:41 - INFO - Processing item 330...
2025-04-15 13:33:41 - INFO - Processing item 331...
2025-04-15 13:33:41 - INFO - Processing item 332...
2025-04-15 13:33:41 - INFO - Processing item 333...
2025-04-15 13:33:41 - INFO - Processing item 334...
2025-04-15 13:33:41 - INFO - Processing item 335...
2025-04-15 13:33:41 - INFO - Processing item 336...
2025-04-15 13:33:41 - INFO - Processing item 337...
2025-04-15 13:33:41 - INFO - Processing item 338...
2025-04-15 13:33:41 - INFO - Processing item 339...
2025-04-15 13:33:41 - INFO - Processing item 340...
2025-04-15 13:33:41 - INFO - Processing item 341...
2025-04-15 13:33:41 - INFO - Processing item 342...
2025-04-15 13:33:41 - INFO - Processing item 343...
2025-04-15 13:33:41 - INFO - Processing item 344...
2025-04-15 13:33:41 - INFO - Processing item 345...
2025-04-15 13:33:41 - INFO - Processing item 346...
2025-04-15 13:33:41 - INFO - Processing item 347...
2025-04-15 13:33:41 - INFO - Processing item 348...
2025-04-15 13:33:41 - INFO - Processing item 349...
2025-04-15 13:33:41 - INFO - Processing item 350...
2025-04-15 13:33:41 - INFO - Processing item 351...
2025-04-15 13:33:41 - INFO - Processing item 352...
2025-04-15 13:33:41 - INFO - Processing item 353...
2025-04-15 13:33:41 - INFO - Processing item 354...
2025-04-15 13:33:41 - INFO - Processing item 355...
2025-04-15 13:33:41 - INFO - Processing item 356...
2025-04-15 13:33:41 - INFO - Processing item 357...
2025-04-15 13:33:41 - INFO - Processing item 358...
2025-04-15 13:33:41 - INFO - Processing item 359...
2025-04-15 13:33:41 - INFO - Processing item 360...
2025-04-15 13:33:41 - INFO - Processing item 361...
2025-04-15 13:33:41 - INFO - Processing item 362...
2025-04-15 13:33:41 - INFO - Processing item 363...
2025-04-15 13:33:41 - INFO - Processing item 364...
2025-04-15 13:33:41 - INFO - Processing item 365...
2025-04-15 13:33:41 - INFO - Processing item 366...
2025-04-15 13:33:41 - INFO - Processing item 367...
2025-04-15 13:33:41 - INFO - Processing item 368...
2025-04-15 13:33:41 - INFO - Processing item 369...
2025-04-15 13:33:41 - INFO - Processing item 370...
2025-04-15 13:33:41 - INFO - Processing item 371...
2025-04-15 13:33:41 - INFO - Processing item 372...
2025-04-15 13:33:41 - INFO - Processing item 373...
2025-04-15 13:33:41 - INFO - Processing item 374...
2025-04-15 13:33:41 - INFO - Processing item 375...
2025-04-15 13:33:41 - INFO - Processing item 376...
2025-04-15 13:33:41 - INFO - Processing item 377...
2025-04-15 13:33:41 - INFO - Processing item 378...
2025-04-15 13:33:41 - INFO - Processing item 379...
2025-04-15 13:33:41 - INFO - Processing item 380...
2025-04-15 13:33:41 - INFO - Processing item 381...
2025-04-15 13:33:41 - INFO - Processing item 382...
2025-04-15 13:33:41 - INFO - Processing item 383...
2025-04-15 13:33:41 - INFO - Processing item 384...
2025-04-15 13:33:41 - INFO - Processing item 385...
2025-04-15 13:33:41 - INFO - Processing item 386...
2025-04-15 13:33:41 - INFO - Processing item 387...
2025-04-15 13:33:41 - INFO - Processing item 388...
2025-04-15 13:33:41 - INFO - Processing item 389...
2025-04-15 13:33:41 - INFO - Processing item 390...
2025-04-15 13:33:41 - INFO - Processing item 391...
2025-04-15 13:33:41 - INFO - Processing item 392...
2025-04-15 13:33:41 - INFO - Processing item 393...
2025-04-15 13:33:41 - INFO - Processing item 394...
2025-04-15 13:33:41 - INFO - Processing item 395...
2025-04-15 13:33:41 - INFO - Processing item 396...
2025-04-15 13:33:41 - INFO - Processing item 397...
2025-04-15 13:33:41 - INFO - Processing item 398...
2025-04-15 13:33:41 - INFO - Processing item 399...
2025-04-15 13:33:41 - INFO - Processing item 400...
2025-04-15 13:33:41 - INFO - Processing item 401...
2025-04-15 13:33:41 - INFO - Processing item 402...
2025-04-15 13:33:41 - INFO - Processing item 403...
2025-04-15 13:33:41 - INFO - Processing item 404...
2025-04-15 13:33:41 - INFO - Processing item 405...
2025-04-15 13:33:41 - INFO - Processing item 406...
2025-04-15 13:33:41 - INFO - Processing item 407...
2025-04-15 13:33:41 - INFO - Processing item 408...
2025-04-15 13:33:41 - INFO - Processing item 409...
2025-04-15 13:33:41 - INFO - Processing item 410...
2025-04-15 13:33:41 - INFO - Processing item 411...
2025-04-15 13:33:41 - INFO - Processing item 412...
2025-04-15 13:33:41 - INFO - Processing item 413...
2025-04-15 13:33:41 - INFO - Processing item 414...
2025-04-15 13:33:41 - INFO - Processing item 415...
2025-04-15 13:33:41 - INFO - Processing item 416...
2025-04-15 13:33:41 - INFO - Processing item 417...
2025-04-15 13:33:41 - INFO - Processing item 418...
2025-04-15 13:33:41 - INFO - Processing item 419...
2025-04-15 13:34:08 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:10 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:10 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:13 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:14 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:15 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:15 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:17 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:17 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:19 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:19 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:21 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:21 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:23 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:24 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:26 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:27 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:27 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:30 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:31 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:31 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:33 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:33 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:35 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:37 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:41 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:42 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:43 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:43 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:44 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:46 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:48 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:49 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:50 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:53 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:56 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:57 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:58 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:34:58 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:00 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:03 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:04 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:04 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:05 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:10 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:11 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:13 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:13 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:13 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:15 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:17 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:18 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:20 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:22 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:26 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:29 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:30 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:31 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:33 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:35 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:35 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:40 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:41 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:43 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:46 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:48 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:49 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:53 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:53 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:53 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:56 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:35:59 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:00 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:00 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:01 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:02 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:03 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:06 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:07 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:09 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:09 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:10 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:12 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:12 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:16 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:19 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:24 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:25 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:27 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:29 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:34 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:37 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:39 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:40 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:43 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:44 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:46 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:47 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:50 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:51 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:53 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:36:53 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:00 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:01 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:04 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:05 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:09 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:09 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:12 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:13 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:17 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:23 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:23 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:23 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:25 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
2025-04-15 13:37:30 - INFO - HTTP Request: POST http://localhost:8000/v1/chat/completions "HTTP/1.1 200 OK"
